Symbol,Name,Country;
SDIG,Stronghold Digital Mining Inc. Class A Common Stock,United States;
SDOT,Sadot Group Inc. Common Stock,United States;
SDPI,Superior Drilling Products Inc. Common Stock,;
SDRL,Seadrill Limited Common Shares,;
SE,Sea Limited American Depositary Shares each representing one Class A Ordinary Share,United States;
SEAL^A,Seapeak LLC 9.00% Series A Cumulative Redeemable Perpetual Preferred Units,Bermuda;
SEAL^B,Seapeak LLC 8.50% Series B Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units,Bermuda;
SEAS,SeaWorld Entertainment Inc. Common Stock,United States;
SEAT,Vivid Seats Inc. Class A Common Stock,United States;
SEATW,Vivid Seats Inc. Warrant,United States;
SEB,Seaboard Corporation Common Stock,United States;
SECO,Secoo Holding Limited ADS,China;
SEDA,SDCL EDGE Acquisition Corporation Class A Ordinary Shares,;
SEDG,SolarEdge Technologies Inc. Common Stock,Israel;
SEE,Sealed Air Corporation Common Stock,United States;
SEED,Origin Agritech Limited Common Stock,China;
SEEL,Seelos Therapeutics Inc. Common Stock,United States;
SEER,Seer Inc. Class A Common Stock,United States;
SEIC,SEI Investments Company Common Stock,United States;
SEK.WA,SEKO,Poland;
SEL.WA,SELENAFM,Poland;
SELF,Global Self Storage Inc. Common Stock,United States;
SEM,Select Medical Holdings Corporation Common Stock,United States;
SEMR,SEMrush Holdings Inc. Class A Common Stock,United States;
SENEA,Seneca Foods Corp. Class A Common Stock,United States;
SENEB,Seneca Foods Corp. Class B Common Stock,United States;
SENS,Senseonics Holdings Inc. Common Stock,United States;
SEPAW,SEP Acquisition Corp Warrants,United States;
SERA,Sera Prognostics Inc. Class A Common Stock,United States;
SES,SES AI Corporation Class A Common Stock,United States;
SES.WA,SESCOM,Poland;
SEVN,Seven Hills Realty Trust Common Stock,United States;
SEZL,Sezzle Inc. Common Stock,United States;
SF,Stifel Financial Corporation Common Stock,United States;
SFB,Stifel Financial Corporation 5.20% Senior Notes due 2047,United States;
SFBC,Sound Financial Bancorp Inc. Common Stock,United States;
SFBS,ServisFirst Bancshares Inc. Common Stock,United States;
SFE,Safeguard Scientifics Inc. Common Stock,United States;
SFG.WA,SILVANO,Poland;
SFIX,Stitch Fix Inc. Class A Common Stock,United States;
SFL,SFL Corporation Ltd,Bermuda;
SFM,Sprouts Farmers Market Inc. Common Stock,United States;
SFNC,Simmons First National Corporation Class A Common Stock,United States;
SFS.WA,SFINKS,Poland;
SFST,Southern First Bancshares Inc. Common Stock,United States;
SFWL,Shengfeng Development Limited Class A Ordinary Shares,China;
SF^B,Stifel Financial Corporation Depositary Shares Each Representing 1/1000th  Interest in a Share of 6.25% Non-Cumulative  Preferred Stock Series B,United States;
SF^C,Stifel Financial Corporation Depositary Shares Each Representing 1/1000th Interest in a Share of 6.125% Non Cumulative Preferred Stock Series C,United States;
SF^D,Stifel Financial Corporation Depositary Shares Each Representing 1/1000th Interest in a Share of 4.50% Non-Cumulative Preferred Stock Series D,United States;
SG,Sweetgreen Inc. Class A Common Stock,United States;
SGA,Saga Communications Inc. Class A Common Stock (FL),United States;
SGBX,Safe & Green Holdings Corp. Common Stock,United States;
SGC,Superior Group of Companies Inc. Common Stock,United States;
SGD,Safe and Green Development Corporation Common Stock,United States;
SGE,Strong Global Entertainment Inc. Class A Common Voting Shares,;
SGH,SMART Global Holdings Inc. Ordinary Shares,United States;
SGHC,Super Group (SGHC) Limited Ordinary Shares,;
SGHT,Sight Sciences Inc. Common Stock,United States;
SGLY,Singularity Future Technology Ltd. Common Stock,United States;
SGMA,SigmaTron International Inc. Common Stock,United States;
SGML,Sigma Lithium Corporation Common Shares,Canada;
SGMO,Sangamo Therapeutics Inc. Common Stock,United States;
SGMT,Sagimet Biosciences Inc. Series A Common Stock,United States;
SGN,Signing Day Sports Inc. Common Stock,;
SGN.WA,SYGNITY,Poland;
SGRP,SPAR Group Inc. Common Stock,United States;
SGRY,Surgery Partners Inc. Common Stock,United States;
SGU,Star Group L.P. Common Stock,United States;
SHAK,Shake Shack Inc. Class A Common Stock,United States;
SHAP,Spree Acquisition Corp. 1 Limited Class A Ordinary Shares,;
SHBI,Shore Bancshares Inc Common Stock,United States;
SHC,Sotera Health Company Common Stock,United States;
SHCO,Soho House & Co Inc. Class A Common Stock,;
SHCR,Sharecare Inc. Class A Common Stock,United States;
SHEL,Shell PLC American Depositary Shares (each representing two (2) Ordinary Shares) ,Netherlands;
SHEN,Shenandoah Telecommunications Co Common Stock,United States;
SHFS,SHF Holdings Inc. Class A Common Stock,United States;
SHFSW,SHF Holdings Inc. Warrants,United States;
SHG,Shinhan Financial Group Co Ltd American Depositary Shares,South Korea;
SHIM,Shimmick Corporation Common Stock,United States;
SHIP,Seanergy Maritime Holdings Corp. Common Stock,Greece;
SHLS,Shoals Technologies Group Inc. Class A Common Stock,United States;
SHLT,SHL Telemedicine Ltd American Depositary Shares,Israel;
SHO,Sunstone Hotel Investors Inc. Sunstone Hotel Investors Inc. Common Shares,United States;
SHO.WA,SHOPER,Poland;
SHOO,Steven Madden Ltd. Common Stock,United States;
SHOP,Shopify Inc. Class A Subordinate Voting Shares,Canada;
SHOT,Safety Shot Inc. Common Stock,United States;
SHOTW,Safety Shot Inc. Warrant,United States;
SHO^H,Sunstone Hotel Investors Inc. 6.125% Series H Cumulative Redeemable Preferred Stock,United States;
SHO^I,Sunstone Hotel Investors Inc. 5.70% Series I Cumulative Redeemable Preferred Stock,United States;
SHPH,Shuttle Pharmaceuticals Holdings Inc. Common Stock,United States;
SHPW,Shapeways Holdings Inc. Common Stock,United States;
SHW,Sherwin-Williams Company (The) Common Stock,United States;
SHYF,The Shyft Group Inc. Common Stock,United States;
SIBN,SI-BONE Inc. Common Stock,United States;
SID,Companhia Siderurgica Nacional S.A. Common Stock,Brazil;
SIDU,Sidus Space Inc. Class A Common Stock,United States;
SIEB,Siebert Financial Corp. Common Stock,United States;
SIEN,Sientra Inc. Common Stock,United States;
SIF,SIFCO Industries Inc. Common Stock,United States;
SIFY,Sify Technologies Limited American Depositary Shares,India;
SIG,Signet Jewelers Limited Common Shares,Bermuda;
SIGA,SIGA Technologies Inc. Common Stock,United States;
SIGI,Selective Insurance Group Inc. Common Stock,United States;
SIGIP,Selective Insurance Group Inc. Depositary Shares each representing a 1/1000th interest in a share of 4.60% Non-Cumulative Preferred Stock Series B,United States;
SII,Sprott Inc. Common Shares,;
SILC,Silicom Ltd Ordinary Shares,Israel;
SILK,Silk Road Medical Inc. Common Stock,United States;
SILO,Silo Pharma Inc. Common Stock,United States;
SILV,SilverCrest Metals Inc. Common Shares,Canada;
SIM,Grupo Simec S.A.B. de C.V. American Depositary Shares,Mexico;
SIM.WA,SIMFABRIC,Poland;
SIMO,Silicon Motion Technology Corporation American Depositary Shares,Taiwan;
SING,SinglePoint Inc. Common Stock,;
SINT,SiNtx Technologies Inc. Common Stock,United States;
SIRI,Sirius XM Holdings Inc. Common Stock,United States;
SISI,Shineco Inc. Common Stock,China;
SITC,SITE Centers Corp. Common Stock,United States;
SITC^A,SITE Centers Corp. 6.375% Class A Preferred Shares,United States;
SITE,SiteOne Landscape Supply Inc. Common Stock,United States;
SITM,SiTime Corporation Common Stock,United States;
SIX,Six Flags Entertainment Corporation New Common Stock,United States;
SJ,Scienjoy Holding Corporation Class A Ordinary Shares ,China;
SJM,The J.M. Smucker Company Common Stock,United States;
SJT,San Juan Basin Royalty Trust Common Stock,United States;
SJW,SJW Group Common Stock (DE),United States;
SKA.WA,SNIEZKA,Poland;
SKE,Skeena Resources Limited Common Shares,;
SKGR,SK Growth Opportunities Corporation Class A Common Stock,United States;
SKGRU,SK Growth Opportunities Corporation Unit,United States;
SKH.WA,SKARBIEC,Poland;
SKIL,Skillsoft Corp. Class A Common Stock,United States;
SKIN,The Beauty Health Company Class A Common Stock,United States;
SKL.WA,SKYLINE,Poland;
SKLZ,Skillz Inc. Class A Common Stock,United States;
SKM,SK Telecom Co. Ltd. Common Stock,South Korea;
SKT,Tanger Inc. Common Stock,United States;
SKWD,Skyward Specialty Insurance Group Inc. Common Stock,United States;
SKX,Skechers U.S.A. Inc. Common Stock,United States;
SKY,Skyline Champion Corporation Common Stock,United States;
SKYH,Sky Harbour Group Corporation Class A Common Stock,;
SKYT,SkyWater Technology Inc. Common Stock,United States;
SKYW,SkyWest Inc. Common Stock,United States;
SKYX,SKYX Platforms Corp. Common Stock,United States;
SLAB,Silicon Laboratories Inc. Common Stock,United States;
SLAC,Social Leverage Acquisition Corp I Class A Common Stock,United States;
SLACU,Social Leverage Acquisition Corp I Units each consisting of one share of Class A common stock and one-fourth of one redeemable warrant,United States;
SLACW,Social Leverage Acquisition Corp I Redeemable warrants each whole warrant exercisable for one share of Class A common stock at an exercise price of $11.50,United States;
SLAM,Slam Corp. Class A Ordinary Share,United States;
SLAMW,Slam Corp. warrant,United States;
SLB,Schlumberger N.V. Common Stock,France;
SLCA,U.S. Silica Holdings Inc. Common Stock,United States;
SLDB,Solid Biosciences Inc. Common Stock,United States;
SLDP,Solid Power Inc. Class A Common Stock,United States;
SLDPW,Solid Power Inc. Warrant,United States;
SLE,Super League Enterprise Inc. Common Stock,United States;
SLF,Sun Life Financial Inc. Common Stock,Canada;
SLG,SL Green Realty Corp Common Stock,United States;
SLGL,Sol-Gel Technologies Ltd. Ordinary Shares,Israel;
SLGN,Silgan Holdings Inc. Common Stock,United States;
SLG^I,SL Green Realty Corporation Preferred Series I,United States;
SLI,Standard Lithium Ltd. Common Shares,Canada;
SLM,SLM Corporation Common Stock,United States;
SLMBP,SLM Corporation Floating Rate Non-Cumulative Preferred Stock Series B,United States;
SLN,Silence Therapeutics Plc American Depository Share,United Kingdom;
SLNA,Selina Hospitality PLC Ordinary Shares,United Kingdom;
SLNAW,Selina Hospitality PLC Warrant,United Kingdom;
SLND,Southland Holdings Inc. Common Stock,United States;
SLNG,Stabilis Solutions Inc. Common Stock,United States;
SLNH,Soluna Holdings Inc. Common Stock,United States;
SLNHP,Soluna Holdings Inc 9.0% Series A Cumulative Perpetual Preferred Stock ,United States;
SLNO,Soleno Therapeutics Inc. Common Stock,United States;
SLP,Simulations Plus Inc. Common Stock,United States;
SLQT,SelectQuote Inc. Common Stock,United States;
SLRC,SLR Investment Corp. Common Stock,United States;
SLRN,ACELYRIN INC. Common Stock,United States;
SLRX,Salarius Pharmaceuticals Inc. Common Stock,United States;
SLS,SELLAS Life Sciences Group Inc. Common Stock,United States;
SLV.WA,SELVITA,Poland;
SLVM,Sylvamo Corporation Common Stock,United States;
SM,SM Energy Company Common Stock,United States;
SMAR,Smartsheet Inc. Class A Common Stock,United States;
SMBC,Southern Missouri Bancorp Inc. Common Stock,United States;
SMBK,SmartFinancial Inc. Common Stock,United States;
SMCI,Super Micro Computer Inc. Common Stock,United States;
SMFG,Sumitomo Mitsui Financial Group Inc Unsponsored American Depositary Shares (Japan),Japan;
SMFL,Smart for Life Inc. Common Stock ,United States;
SMG,Scotts Miracle-Gro Company (The) Common Stock,United States;
SMHI,SEACOR Marine Holdings Inc. Common Stock ,United States;
SMID,Smith-Midland Corporation Common Stock,United States;
SMLP,Summit Midstream Partners LP Common Units Representing Limited Partner Interests,United States;
SMLR,Semler Scientific Inc. Common Stock,United States;
SMMF,Summit Financial Group Inc. Common Stock,United States;
SMMT,Summit Therapeutics Inc. Common Stock ,United States;
SMP,Standard Motor Products Inc. Common Stock,United States;
SMPL,The Simply Good Foods Company Common Stock,United States;
SMR,NuScale Power Corporation Class A Common Stock,United States;
SMRT,SmartRent Inc. Class A Common Stock,United States;
SMSI,Smith Micro Software Inc. Common Stock,United States;
SMTC,Semtech Corporation Common Stock,United States;
SMTI,Sanara MedTech Inc. Common Stock,United States;
SMWB,Similarweb Ltd. Ordinary Shares,;
SMX,SMX (Security Matters) Public Limited Company Class A Ordinary Shares,Ireland;
SN,SharkNinja Inc. Ordinary Shares,United States;
SNA,Snap-On Incorporated Common Stock,United States;
SNAL,Snail Inc. Class A Common Stock,United States;
SNAP,Snap Inc. Class A Common Stock,United States;
SNAX,Stryve Foods Inc. Class A Common Stock,United States;
SNAXW,Stryve Foods Inc. Warrant,United States;
SNBR,Sleep Number Corporation Common Stock,United States;
SNCE,Science 37 Holdings Inc. Common Stock,United States;
SNCR,Synchronoss Technologies Inc. Common Stock,United States;
SNCRL,Synchronoss Technologies Inc. 8.375% Senior Notes due 2026,United States;
SNCY,Sun Country Airlines Holdings Inc. Common Stock,United States;
SND,Smart Sand Inc. Common Stock,United States;
SNDA,Sonida Senior Living Inc. Common Stock,United States;
SNDL,SNDL Inc. Common Shares,Canada;
SNDR,Schneider National Inc. Common Stock,United States;
SNDX,Syndax Pharmaceuticals Inc. Common Stock,United States;
SNES,SenesTech Inc. Common Stock,United States;
SNEX,StoneX Group Inc. Common Stock,United States;
SNFCA,Security National Financial Corporation Class A Common Stock,United States;
SNGX,Soligenix Inc. Common Stock,United States;
SNK.WA,SANOK,Poland;
SNMP,Evolve Transition Infrastructure LP Common Units representing Class B Limited Liability Company Interests,;
SNN,Smith & Nephew SNATS Inc. Common Stock,United Kingdom;
SNOA,Sonoma Pharmaceuticals Inc. Common Stock,United States;
SNOW,Snowflake Inc. Class A Common Stock,United States;
SNPO,Snap One Holdings Corp. Common Stock,United States;
SNPS,Synopsys Inc. Common Stock,United States;
SNPX,Synaptogenix Inc. Common Stock,United States;
SNSE,Sensei Biotherapeutics Inc. Common Stock,United States;
SNT,Senstar Technologies Ltd. Ordinary Shares,Israel;
SNT.WA,SYNEKTIK,Poland;
SNTG,Sentage Holdings Inc. Class A Ordinary Shares,China;
SNTI,Senti Biosciences Inc. Common Stock,United States;
SNV,Synovus Financial Corp. Common Stock,United States;
SNV^D,Synovus Financial Corp. Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock Series D Liquation Preference $25.00 per Share,United States;
SNV^E,Synovus Financial Corp. 5.875% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock Series E,United States;
SNW.WA,SANWIL,Poland;
SNX,TD SYNNEX Corporation Common Stock,United States;
SNX.WA,SUNEX,Poland;
SNY,Sanofi ADS,France;
SO,Southern Company (The) Common Stock,United States;
SOAR,Volato Group Inc. Class A Common Stock,;
SOBR,SOBR Safe Inc. Common Stock,United States;
SOFI,SoFi Technologies Inc. Common Stock  ,United States;
SOHO,Sotherly Hotels Inc. Common Stock,United States;
SOHOB,Sotherly Hotels Inc. 8.0% Series B Cumulative Redeemable Perpetual Preferred Stock,United States;
SOHON,Sotherly Hotels Inc. 8.25% Series D Cumulative Redeemable Perpetual Preferred Stock,United States;
SOHOO,Sotherly Hotels Inc. 7.875% Series C Cumulative Redeemable Perpetual Preferred Stock,United States;
SOHU,Sohu.com Limited American Depositary Shares,China;
SOI,Solaris Oilfield Infrastructure Inc. Class A Common Stock,United States;
SOJC,Southern Company (The) Series 2017B 5.25% Junior Subordinated Notes due December 1 2077,United States;
SOJD,Southern Company (The) Series 2020A 4.95% Junior Subordinated Notes due January 30 2080,United States;
SOJE,Southern Company (The) Series 2020C 4.20% Junior Subordinated Notes due October 15 2060,United States;
SOL,Emeren Group Ltd American Depositary Shares each representing 10 shares,China;
SOLO,Electrameccanica Vehicles Corp. Ltd. Common Stock,Canada;
SON,Sonoco Products Company Common Stock,United States;
SON.WA,SONEL,Poland;
SOND,Sonder Holdings Inc. Class A Common Stock,United States;
SONDW,Sonder Holdings Inc. Warrants,United States;
SONM,Sonim Technologies Inc. Common Stock,United States;
SONN,Sonnet BioTherapeutics Holdings Inc. Common Stock,United States;
SONO,Sonos Inc. Common Stock,United States;
SONY,Sony Group Corporation American Depositary Shares ,Japan;
SOPA,Society Pass Incorporated Common Stock,United States;
SOPH,SOPHiA GENETICS SA Ordinary Shares,Switzerland;
SOR,Source Capital Inc. Common Stock,United States;
